2025/04/03 00:31:18 ======= BẮT ĐẦU XỬ LÝ DỮ LIỆU TIỀN ĐIỆN TỬ =======
2025/04/03 00:31:18 Đã tải cấu hình từ file: ./configs/config-binance.json
2025/04/03 00:31:18 WebSocket URL: wss://stream.binance.com:9443/stream
2025/04/03 00:31:18 Số lượng token cần theo dõi: 3
2025/04/03 00:31:18 Token #1: BTCUSDT (Giao dịch lớn: 0.100000, Giao dịch rất lớn: 0.100000)
2025/04/03 00:31:18 Token #2: ETHUSDT (Giao dịch lớn: 0.005000, Giao dịch rất lớn: 0.500000)
2025/04/03 00:31:18 Token #3: SOLUSDT (Giao dịch lớn: 0.001000, Giao dịch rất lớn: 0.100000)
2025/04/03 00:31:18 Bắt đầu theo dõi kline cho BTCUSDT tại wss://stream.binance.com:9443/ws/btcusdt@kline_1m
2025/04/03 00:31:18 Bắt đầu theo dõi giao dịch cho BTCUSDT tại wss://stream.binance.com:9443/ws/btcusdt@trade
2025/04/03 00:31:18 Bắt đầu theo dõi kline cho ETHUSDT tại wss://stream.binance.com:9443/ws/ethusdt@kline_1m
2025/04/03 00:31:18 Bắt đầu theo dõi kline cho SOLUSDT tại wss://stream.binance.com:9443/ws/solusdt@kline_1m
2025/04/03 00:31:18 Bắt đầu theo dõi giao dịch cho ETHUSDT tại wss://stream.binance.com:9443/ws/ethusdt@trade
2025/04/03 00:31:18 Bắt đầu theo dõi giao dịch cho SOLUSDT tại wss://stream.binance.com:9443/ws/solusdt@trade
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket kline cho ETHUSDT
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket cho BTCUSDT
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket cho ETHUSDT
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket kline cho SOLUSDT
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket cho SOLUSDT
2025/04/03 00:31:19 Đã kết nối thành công đến WebSocket kline cho BTCUSDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00690000 | Giá: 1892.94 USDT | Tổng: 13.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.88 USDT | Tổng: 5.07 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 2.53600000 | Giá: 129.88 USDT | Tổng: 329.38 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 0.28200000 | Giá: 129.88 USDT | Tổng: 36.63 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 2.14000000 | Giá: 129.88 USDT | Tổng: 277.94 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 0.13000000 | Giá: 129.88 USDT | Tổng: 16.88 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.88 USDT | Tổng: 5.33 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.87 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.87 USDT | Tổng: 129.87 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.87 USDT | Tổng: 129.87 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.87 USDT | Tổng: 129.87 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04700000 | Giá: 129.86 USDT | Tổng: 6.10 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 0.95300000 | Giá: 129.86 USDT | Tổng: 123.76 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04700000 | Giá: 129.86 USDT | Tổng: 6.10 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.86 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 27.71000000 | Giá: 129.86 USDT | Tổng: 3598.42 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 27.55000000 | Giá: 129.86 USDT | Tổng: 3577.64 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.08400000 | Giá: 129.86 USDT | Tổng: 10.91 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 1.00000000 | Giá: 129.86 USDT | Tổng: 129.86 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.85 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 0.29500000 | Giá: 129.85 USDT | Tổng: 38.31 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.85 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.05800000 | Giá: 129.85 USDT | Tổng: 7.53 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.85 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 30.55400000 | Giá: 129.84 USDT | Tổng: 3967.13 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.08000000 | Giá: 129.84 USDT | Tổng: 10.39 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.84 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.84 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 0.41000000 | Giá: 129.84 USDT | Tổng: 53.23 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 47.52200000 | Giá: 129.84 USDT | Tổng: 6170.26 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 13.65000000 | Giá: 129.85 USDT | Tổng: 1772.45 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 9.21900000 | Giá: 129.85 USDT | Tổng: 1197.09 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 6.01000000 | Giá: 129.85 USDT | Tổng: 780.40 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.85 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.85 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.09500000 | Giá: 1892.93 USDT | Tổng: 179.83 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.03500000 | Giá: 1892.93 USDT | Tổng: 66.25 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.04500000 | Giá: 1892.93 USDT | Tổng: 85.18 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.86 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 11.09400000 | Giá: 129.86 USDT | Tổng: 1440.67 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.86 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [BIẾN ĐỘNG GIÁ] SOL GIẢM 0.27% trong 1 phút (130.21 -> 129.86 USDT)
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 3.96400000 | Giá: 129.87 USDT | Tổng: 514.80 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.03900000 | Giá: 129.87 USDT | Tổng: 5.06 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH RẤT LỚN] SOL | BÁN | Số lượng: 8.55200000 | Giá: 129.87 USDT | Tổng: 1110.65 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] SOL | BÁN | Số lượng: 0.04100000 | Giá: 129.87 USDT | Tổng: 5.32 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.10060000 | Giá: 1892.94 USDT | Tổng: 190.43 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.10120000 | Giá: 1892.94 USDT | Tổng: 191.57 USDT
2025/04/03 00:31:38 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.00670000 | Giá: 1892.94 USDT | Tổng: 12.68 USDT
2025/04/03 00:31:39 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.05280000 | Giá: 1892.94 USDT | Tổng: 99.95 USDT
2025/04/03 00:31:39 [GIAO DỊCH RẤT LỚN] ETH | BÁN | Số lượng: 0.94050000 | Giá: 1892.94 USDT | Tổng: 1780.31 USDT
2025/04/03 00:31:39 [GIAO DỊCH LỚN] ETH | BÁN | Số lượng: 0.18630000 | Giá: 1892.94 USDT | Tổng: 352.65 USDT
